Id,TrainNo,SourceCode,DestinationCode,Cars,StartingFrom,EndAt,DepartureTime,ArrivalTime,Type,Quota,DaysOfRun
13191,47176,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,8:49AM,8:52AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13192,47177,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,9:19AM,9:22AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13193,47178,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,9:44AM,9:47AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13194,47212,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,10:29AM,10:32AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13195,47179,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,10:59AM,11:02AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13196,47189,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,11:44AM,11:47AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13197,47180,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,12:19PM,12:22PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13198,47181,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,12:59PM,1:02PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13199,47215,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,1:19PM,1:22PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13200,47182,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,1:39PM,1:42PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13201,47183,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,2:49PM,2:52PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13202,47184,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,3:14PM,3:17PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13203,47185,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,3:39PM,3:42PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13204,47186,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,4:34PM,4:37PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13205,47217,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,4:49PM,4:52PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13206,47187,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,5:29PM,5:32PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13207,47210,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,5:49PM,5:52PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13208,47188,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,6:14PM,6:17PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13209,47190,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,6:59PM,7:02PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13210,47191,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,7:34PM,7:37PM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13211,47219,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,7:49PM,7:52PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13212,47192,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,8:29PM,8:32PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13213,47193,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,8:49PM,8:52PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13214,47159,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,9:19PM,9:22PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13215,47194,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,10:04PM,10:07PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13216,47195,Bharatnagar,Fatehnagar,NA,Lingampally,Falaknuma,10:49PM,10:52PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13217,47171,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,5:09AM,5:14AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13218,47173,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,6:39AM,6:44AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13219,47213,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,7:14AM,7:19AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13220,47174,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,7:29AM,7:34AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13221,47175,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,8:04AM,8:09AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13222,47176,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,8:49AM,8:54AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13223,47177,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,9:19AM,9:24AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13224,47178,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,9:44AM,9:49AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13225,47212,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,10:29AM,10:34AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13226,47179,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,10:59AM,11:04AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13227,47189,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,11:44AM,11:49AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13228,47180,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,12:19PM,12:24PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13229,47181,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,12:59PM,1:04PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13230,47215,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,1:19PM,1:24PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13231,47182,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,1:39PM,1:44PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13232,47183,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,2:49PM,2:54PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13233,47184,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,3:14PM,3:19PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13234,47185,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,3:39PM,3:44PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13235,47186,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,4:34PM,4:39PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13236,47217,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,4:49PM,4:54PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13237,47187,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,5:29PM,5:34PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13238,47210,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,5:49PM,5:54PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13239,47188,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,6:14PM,6:19PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13240,47190,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,6:59PM,7:04PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13241,47191,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,7:34PM,7:39PM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13242,47219,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,7:49PM,7:54PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13243,47192,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,8:29PM,8:34PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13244,47193,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,8:49PM,8:54PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13245,47159,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,9:19PM,9:24PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13246,47194,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,10:04PM,10:09PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13247,47195,Bharatnagar,NatureCureHospital,NA,Lingampally,Falaknuma,10:49PM,10:54PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13248,47171,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,5:09AM,5:15AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13249,47173,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,6:39AM,6:45AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13250,47213,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,7:14AM,7:20AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13251,47174,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,7:29AM,7:35AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13252,47175,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,8:04AM,8:10AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13253,47176,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,8:49AM,8:55AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13254,47177,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,9:19AM,9:25AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13255,47178,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,9:44AM,9:50AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13256,47212,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,10:29AM,10:35AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13257,47179,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,10:59AM,11:05AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13258,47189,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,11:44AM,11:50AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13259,47180,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,12:19PM,12:25PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13260,47181,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,12:59PM,1:05PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13261,47215,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,1:19PM,1:25PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13262,47182,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,1:39PM,1:45PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13263,47183,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,2:49PM,2:55PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13264,47184,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,3:14PM,3:20PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13265,47185,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,3:39PM,3:45PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13266,47186,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,4:34PM,4:40PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13267,47217,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,4:49PM,4:55PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13268,47187,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,5:29PM,5:35PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13269,47210,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,5:49PM,5:55PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13270,47188,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,6:14PM,6:20PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13271,47190,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,6:59PM,7:05PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13272,47191,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,7:34PM,7:40PM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13273,47219,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,7:49PM,7:55PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13274,47192,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,8:29PM,8:35PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13275,47193,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,8:49PM,8:55PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13276,47159,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,9:19PM,9:25PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13277,47194,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,10:04PM,10:10PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13278,47195,Bharatnagar,Begumpet,NA,Lingampally,Falaknuma,10:49PM,10:55PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13279,47171,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,5:09AM,5:20AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13280,47173,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,6:39AM,6:50AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13281,47213,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,7:14AM,7:25AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13282,47174,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,7:29AM,7:40AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13283,47175,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,8:04AM,8:15AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13284,47176,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,8:49AM,9:00AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13285,47177,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,9:19AM,9:30AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13286,47178,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,9:44AM,9:55AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13287,47212,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,10:29AM,10:40AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13288,47179,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,10:59AM,11:10AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13289,47189,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,11:44AM,11:55AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13290,47180,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,12:19PM,12:30PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13291,47181,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,12:59PM,1:10PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13292,47215,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,1:19PM,1:30PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13293,47182,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,1:39PM,1:50PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13294,47183,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,2:49PM,3:00PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13295,47184,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,3:14PM,3:25PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13296,47185,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,3:39PM,3:50PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13297,47186,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,4:34PM,4:45PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13298,47217,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,4:49PM,5:00PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13299,47187,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,5:29PM,5:40PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13300,47210,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,5:49PM,6:00PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13301,47188,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,6:14PM,6:25PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13302,47190,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,6:59PM,7:10PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13303,47191,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,7:34PM,7:45PM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13304,47219,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,7:49PM,8:00PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13305,47192,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,8:29PM,8:40PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13306,47193,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,8:49PM,9:00PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13307,47159,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,9:19PM,9:30PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13308,47194,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,10:04PM,10:15PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13309,47195,Bharatnagar,SanjeevaiahPark,NA,Lingampally,Falaknuma,10:49PM,11:00PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13310,47171,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,5:09AM,5:22AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13311,47173,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,6:39AM,6:52AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13312,47213,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,7:14AM,7:27AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13313,47174,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,7:29AM,7:42AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13314,47175,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,8:04AM,8:17AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13315,47176,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,8:49AM,9:02AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13316,47177,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,9:19AM,9:32AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13317,47178,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,9:44AM,9:57AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13318,47212,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,10:29AM,10:42AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13319,47179,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,10:59AM,11:12AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13320,47189,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,11:44AM,11:57AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13321,47180,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,12:19PM,12:32PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13322,47181,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,12:59PM,1:12PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13323,47215,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,1:19PM,1:32PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13324,47182,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,1:39PM,1:52PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13325,47183,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,2:49PM,3:02PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13326,47184,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,3:14PM,3:27PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday
13327,47185,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,3:39PM,3:52PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13328,47186,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,4:34PM,4:47PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13329,47217,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,4:49PM,5:02PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13330,47187,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,5:29PM,5:42PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13331,47210,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,5:49PM,6:02PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13332,47188,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,6:14PM,6:27PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13333,47190,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,6:59PM,7:12PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13334,47191,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,7:34PM,7:47PM,Locals,Ladies,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13335,47219,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,7:49PM,8:02PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13336,47192,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,8:29PM,8:42PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13337,47193,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,8:49PM,9:02PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13338,47159,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,9:19PM,9:32PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13339,47194,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,10:04PM,10:17PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13340,47195,Bharatnagar,JamesStreet,NA,Lingampally,Falaknuma,10:49PM,11:02PM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
13341,47171,Bharatnagar,Secunderabad,NA,Lingampally,Falaknuma,5:09AM,5:32AM,Locals,General,Monday@Tuesday@Wednesday@Thursday@Friday@Saturday@Sunday
