Source,Destination,Duration,Route,Stations,Interchanges,Normal Fare,Concessional Fare(Sunday and national holiday)
Balanagar,Pedamma Temple,24 Min,@Red: Balanagar: Moosapet: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple:,12,1,40,40
Balanagar,Prakash Nagar,16 Min,@Red: Balanagar: Moosapet: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar:,9,1,35,35
Balanagar,Punjagutta,15 Min,@Red: Balanagar: Moosapet: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta:,8,0,30,30
Balanagar,Rasool Pura,18 Min,@Red: Balanagar: Moosapet: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura:,10,1,35,35
Balanagar,S R Nagar,10 Min,@Red: Balanagar: Moosapet: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar:,6,0,25,25
Balanagar,Secunderabad,25 Min,@Red: Balanagar: Moosapet: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad:,13,1,40,40
Balanagar,Tarnaka,30 Min,@Red: Balanagar: Moosapet: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka:,15,1,45,45
Balanagar,Uppal,39 Min,@Red: Balanagar: Moosapet: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal:,19,1,50,50
Balanagar,Uppal Stadium,37 Min,@Red: Balanagar: Moosapet: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium:,18,1,50,50
Balanagar,Victoria Memorial,45 Min,@Red: Balanagar: Moosapet: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial:,22,0,50,50
Balanagar,Yusuf Guda,17 Min,@Red: Balanagar: Moosapet: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda:,9,1,30,30
Begumpet,Ameerpet,2 Min,@Blue: Begumpet:;@Red: Ameerpet:,2,1,10,10
Begumpet,Assembly,14 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly:,7,1,30,30
Begumpet,Balanagar,14 Min,@Blue: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar:,8,1,30,30
Begumpet,Bharat Nagar,10 Min,@Blue: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar:,6,1,25,25
Begumpet,Chaitanyapuri,33 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri:,16,1,45,45
Begumpet,Dilsukhnagar,31 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar:,15,1,45,45
Begumpet,Durgam Chervu,19 Min,@Blue: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu:,9,0,35,35
Begumpet,Erragadda,8 Min,@Blue: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda:,5,1,25,25
Begumpet,ESI Hospital,6 Min,@Blue: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital:,4,1,15,15
Begumpet,Gandhi Bhavan,18 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan:,9,1,35,35
Begumpet,Habsiguda,19 Min,@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda:,9,0,40,40
Begumpet,Hitech City,21 Min,@Blue: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu: Hitech City:,10,0,40,40
Begumpet,Irrum Manzil,7 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil:,4,1,15,15
Begumpet,JNTU College,22 Min,@Blue: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College:,11,1,40,40
Begumpet,Jubilee Hills Check Post,12 Min,@Blue: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post:,6,0,30,30
Begumpet,Jubilee Hills Road No 5,9 Min,@Blue: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5:,5,0,25,25
Begumpet,Khairatabad,10 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad:,5,1,25,25
Begumpet,KPHB Colony,19 Min,@Blue: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony:,10,1,35,35
Begumpet,Kukatpally,16 Min,@Blue: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally:,9,1,35,35
Begumpet,Lakdikapul,12 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul:,6,1,30,30
Begumpet,LB Nagar,37 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial: LB Nagar:,18,1,50,50
Begumpet,Madhapur,16 Min,@Blue: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur:,8,0,35,35
Begumpet,Madhura Nagar,4 Min,@Blue: Begumpet: Ameerpet: Madhura Nagar:,3,0,15,15
Begumpet,Malakpet,24 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet:,12,1,40,40
Begumpet,Mettuguda,14 Min,@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda:,7,0,35,35
Begumpet,MG Bus station,22 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station:,11,1,40,40
Begumpet,Miyapur,25 Min,@Blue: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College: Miyapur:,12,1,40,40
Begumpet,Moosapet,12 Min,@Blue: Begumpet:;@Red: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet:,7,1,30,30
Begumpet,Musarambagh,28 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh:,14,1,40,40
Begumpet,Nagole,27 Min,@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal: Nagole:,13,0,45,45
Begumpet,Nampally,16 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally:,8,1,35,35
Begumpet,New Market,26 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market:,13,1,40,40
Begumpet,NGRI,21 Min,@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI:,10,0,40,40
Begumpet,Osmania Medical College,20 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College:,10,1,35,35
Begumpet,Parade Grounds,8 Min,@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds:,5,0,25,25
Begumpet,Paradise,6 Min,@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise:,4,0,15,15
Begumpet,Pedamma Temple,14 Min,@Blue: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple:,7,0,30,30
Begumpet,Prakash Nagar,2 Min,@Blue: Begumpet: Prakash Nagar:,2,0,10,10
Begumpet,Punjagutta,5 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta:,3,1,15,15
Begumpet,Rasool Pura,4 Min,@Blue: Begumpet: Prakash Nagar: Rasool Pura:,3,0,15,15
Begumpet,S R Nagar,4 Min,@Blue: Begumpet:;@Red: Ameerpet: S R Nagar:,3,1,15,15
Begumpet,Secunderabad,11 Min,@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad:,6,0,30,30
Begumpet,Tarnaka,16 Min,@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka:,8,0,35,35
Begumpet,Uppal,25 Min,@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal:,12,0,45,45
Begumpet,Uppal Stadium,23 Min,@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium:,11,0,40,40
Begumpet,Victoria Memorial,35 Min,@Blue: Begumpet:;@Red: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial:,17,1,45,45
Begumpet,Yusuf Guda,7 Min,@Blue: Begumpet: Ameerpet: Madhura Nagar: Yusuf Guda:,4,0,15,15
Bharat Nagar,Ameerpet,8 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:,5,0,15,15
Bharat Nagar,Assembly,20 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly:,10,0,35,35
Bharat Nagar,Balanagar,4 Min,@Red: Bharat Nagar: Moosapet: Balanagar:,3,0,10,10
Bharat Nagar,Begumpet,10 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet:,6,1,25,25
Bharat Nagar,Chaitanyapuri,39 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri:,19,0,45,45
Bharat Nagar,Dilsukhnagar,37 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar:,18,0,45,45
Bharat Nagar,Durgam Chervu,25 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu:,12,1,40,40
Bharat Nagar,Erragadda,2 Min,@Red: Bharat Nagar: Erragadda:,2,0,10,10
Bharat Nagar,ESI Hospital,4 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital:,3,0,15,15
Bharat Nagar,Gandhi Bhavan,24 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan:,12,0,40,40
Bharat Nagar,Habsiguda,29 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda:,14,1,45,45
Bharat Nagar,Hitech City,27 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu: Hitech City:,13,1,40,40
Bharat Nagar,Irrum Manzil,13 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil:,7,0,25,25
Bharat Nagar,JNTU College,12 Min,@Red: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College:,6,0,30,30
Bharat Nagar,Jubilee Hills Check Post,18 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post:,9,1,35,35
Bharat Nagar,Jubilee Hills Road No 5,15 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5:,8,1,30,30
Bharat Nagar,Khairatabad,16 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad:,8,0,30,30
Bharat Nagar,KPHB Colony,9 Min,@Red: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony:,5,0,25,25
Bharat Nagar,Kukatpally,6 Min,@Red: Bharat Nagar: Moosapet: Balanagar: Kukatpally:,4,0,15,15
Bharat Nagar,Lakdikapul,18 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul:,9,0,35,35
Bharat Nagar,LB Nagar,43 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial: LB Nagar:,21,0,50,50
Bharat Nagar,Madhapur,22 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur:,11,1,35,35
Bharat Nagar,Madhura Nagar,10 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Madhura Nagar:,6,1,25,25
Bharat Nagar,Malakpet,30 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet:,15,0,40,40
Bharat Nagar,Mettuguda,24 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda:,12,1,40,40
Bharat Nagar,MG Bus station,28 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station:,14,0,40,40
Bharat Nagar,Miyapur,15 Min,@Red: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College: Miyapur:,7,0,30,30
Bharat Nagar,Moosapet,2 Min,@Red: Bharat Nagar: Moosapet:,2,0,10,10
Bharat Nagar,Musarambagh,34 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh:,17,0,45,45
Bharat Nagar,Nagole,37 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal: Nagole:,18,1,50,50
Bharat Nagar,Nampally,22 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally:,11,0,40,40
Bharat Nagar,New Market,32 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market:,16,0,45,45
Bharat Nagar,NGRI,31 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI:,15,1,45,45
Bharat Nagar,Osmania Medical College,26 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College:,13,0,40,40
Bharat Nagar,Parade Grounds,18 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds:,10,1,35,35
Bharat Nagar,Paradise,16 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise:,9,1,35,35
Bharat Nagar,Pedamma Temple,20 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple:,10,1,35,35
Bharat Nagar,Prakash Nagar,12 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar:,7,1,30,30
Bharat Nagar,Punjagutta,11 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta:,6,0,25,25
Bharat Nagar,Rasool Pura,14 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura:,8,1,30,30
Bharat Nagar,S R Nagar,6 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar:,4,0,15,15
Bharat Nagar,Secunderabad,21 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad:,11,1,40,40
Bharat Nagar,Tarnaka,26 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka:,13,1,45,45
Bharat Nagar,Uppal,35 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium: Uppal:,17,1,50,50
Bharat Nagar,Uppal Stadium,33 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda: NGRI: Uppal Stadium:,16,1,50,50
Bharat Nagar,Victoria Memorial,41 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet: Punjagutta: Irrum Manzil: Khairatabad: Lakdikapul: Assembly: Nampally: Gandhi Bhavan: Osmania Medical College: MG Bus station: Malakpet: New Market: Musarambagh: Dilsukhnagar: Chaitanyapuri: Victoria Memorial:,20,0,50,50
Bharat Nagar,Yusuf Guda,13 Min,@Red: Bharat Nagar: Erragadda: ESI Hospital: S R Nagar: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda:,7,1,25,25
Chaitanyapuri,Ameerpet,31 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:,15,0,45,45
Chaitanyapuri,Assembly,19 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly:,10,0,35,35
Chaitanyapuri,Balanagar,43 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar:,21,0,50,50
Chaitanyapuri,Begumpet,33 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet:,16,1,45,45
Chaitanyapuri,Bharat Nagar,39 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar:,19,0,45,45
Chaitanyapuri,Dilsukhnagar,2 Min,@Red: Chaitanyapuri: Dilsukhnagar:,2,0,10,10
Chaitanyapuri,Durgam Chervu,48 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu:,22,1,55,55
Chaitanyapuri,Erragadda,37 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda:,18,0,45,45
Chaitanyapuri,ESI Hospital,35 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital:,17,0,45,45
Chaitanyapuri,Gandhi Bhavan,15 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan:,8,0,30,30
Chaitanyapuri,Habsiguda,52 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Begumpet: Prakash Nagar: Rasool Pura: Paradise: Parade Grounds: Secunderabad: Mettuguda: Tarnaka: Habsiguda:,24,1,60,60
Chaitanyapuri,Hitech City,50 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post: Pedamma Temple: Madhapur: Durgam Chervu: Hitech City:,23,1,55,55
Chaitanyapuri,Irrum Manzil,26 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil:,13,0,40,40
Chaitanyapuri,JNTU College,51 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet: S R Nagar: ESI Hospital: Erragadda: Bharat Nagar: Moosapet: Balanagar: Kukatpally: KPHB Colony: JNTU College:,24,0,55,55
Chaitanyapuri,Jubilee Hills Check Post,41 Min,@Red: Chaitanyapuri: Dilsukhnagar: Musarambagh: New Market: Malakpet: MG Bus station: Osmania Medical College: Gandhi Bhavan: Nampally: Assembly: Lakdikapul: Khairatabad: Irrum Manzil: Punjagutta: Ameerpet:;@Blue: Madhura Nagar: Yusuf Guda: Jubilee Hills Road No 5: Jubilee Hills Check Post:,19,1,50,50
